season,game_id,posteam,team_spread,n_plays,positive,neutral,negative
2016,2016_11_MIA_LA,MIA,-1,57,0,0.6491228070175439,0.3508771929824561
2016,2016_11_NE_SF,NE,10.5,69,0.43478260869565216,0.5652173913043478,0
2016,2016_11_NE_SF,SF,-10.5,62,0,0.5645161290322581,0.43548387096774194
2016,2016_11_NO_CAR,CAR,3.5,62,0.5161290322580645,0.4838709677419355,0
2016,2016_11_NO_CAR,NO,-3.5,71,0,0.323943661971831,0.676056338028169
2016,2016_11_PHI_SEA,PHI,-6.5,73,0,0.3835616438356164,0.6164383561643836
2016,2016_11_PHI_SEA,SEA,6.5,60,0.6833333333333333,0.31666666666666665,0
2016,2016_11_PIT_CLE,CLE,-8,62,0,0.27419354838709675,0.7258064516129032
2016,2016_11_PIT_CLE,PIT,8,64,0.53125,0.46875,0
2016,2016_11_TB_KC,KC,7,51,0,0.7254901960784313,0.27450980392156865
2016,2016_11_TB_KC,TB,-7,74,0.12162162162162164,0.8783783783783784,0
2016,2016_11_TEN_IND,IND,3,54,0.8518518518518519,0.14814814814814814,0
2016,2016_11_TEN_IND,TEN,-3,70,0,0.07142857142857142,0.9285714285714286
2016,2016_12_ARI_ATL,ARI,-3.5,61,0,0.47540983606557374,0.5245901639344263
2016,2016_12_ARI_ATL,ATL,3.5,65,0.49230769230769234,0.5076923076923077,0
2016,2016_12_CAR_OAK,CAR,-3.5,56,0,0.6428571428571429,0.35714285714285715
2016,2016_12_CAR_OAK,LV,-3.5,69,0.4057971014492754,0.4782608695652174,0.11594202898550723
2016,2016_12_CIN_BAL,BAL,3.5,67,0.7761194029850746,0.22388059701492535,0
2016,2016_12_CIN_BAL,CIN,-3.5,71,0,0.2676056338028169,0.7323943661971831
2016,2016_12_GB_PHI,GB,-4,64,0.390625,0.609375,0
2016,2016_12_GB_PHI,PHI,4,58,0,0.7931034482758621,0.20689655172413793
2016,2016_12_JAX_BUF,BUF,8.5,51,0.17647058823529413,0.8235294117647058,0
2016,2016_12_JAX_BUF,JAX,-8.5,64,0,0.796875,0.203125
2016,2016_12_KC_DEN,DEN,3.5,58,0,0.8620689655172413,0.13793103448275862
2016,2016_12_KC_DEN,KC,-3.5,63,0.09523809523809525,0.6984126984126984,0.2063492063492063
2016,2016_12_LA_NO,LA,-7.5,51,0,0.37254901960784315,0.6274509803921569
2016,2016_12_LA_NO,NO,7.5,70,0.5857142857142857,0.4142857142857143,0
2016,2016_12_MIN_DET,DET,2,58,0,1,0
2016,2016_12_MIN_DET,MIN,-2,53,0,1,0
2016,2016_12_NE_NYJ,NE,9,68,0.04411764705882353,0.8382352941176471,0.1176470588235294
2016,2016_12_NE_NYJ,NYJ,-9,55,0.14545454545454545,0.8181818181818182,0.03636363636363636
2016,2016_12_NYG_CLE,CLE,-6.5,71,0,0.4929577464788733,0.5070422535211268
2016,2016_12_NYG_CLE,NYG,6.5,53,0.4339622641509434,0.5660377358490566,0
2016,2016_12_PIT_IND,IND,-8,63,0,0.2063492063492063,0.7936507936507936
2016,2016_12_PIT_IND,PIT,8,50,0.78,0.22,0
2016,2016_12_SD_HOU,HOU,-2.5,64,0,0.6875,0.3125
2016,2016_12_SD_HOU,LAC,2.5,49,0.2857142857142857,0.6938775510204082,0.02040816326530612
2016,2016_12_SEA_TB,SEA,5,61,0,0.08196721311475409,0.918032786885246
2016,2016_12_SEA_TB,TB,-5,60,0.75,0.25,0
2016,2016_12_SF_MIA,MIA,7,58,0.3793103448275862,0.6206896551724138,0
2016,2016_12_SF_MIA,SF,-7,72,0.01388888888888888,0.4305555555555556,0.5555555555555556
2016,2016_12_TEN_CHI,CHI,-6.5,76,0,0.3947368421052632,0.6052631578947368
2016,2016_12_TEN_CHI,TEN,6.5,51,0.5686274509803921,0.43137254901960786,0
2016,2016_12_WAS_DAL,DAL,5.5,52,0.6153846153846154,0.38461538461538464,0
2016,2016_12_WAS_DAL,WAS,-5.5,72,0,0.3472222222222222,0.6527777777777778
2016,2016_13_BUF_OAK,BUF,-3,69,0.21739130434782608,0.4927536231884058,0.2898550724637681
2016,2016_13_BUF_OAK,LV,-3,67,0.22388059701492535,0.5970149253731343,0.1791044776119403
2016,2016_13_CAR_SEA,CAR,-8.5,54,0,0.1111111111111111,0.8888888888888888
2016,2016_13_CAR_SEA,SEA,8.5,71,0.8591549295774648,0.14084507042253522,0
2016,2016_13_DAL_MIN,DAL,3,48,0.14583333333333334,0.8541666666666666,0
2016,2016_13_DAL_MIN,MIN,-3,69,0,0.782608695652174,0.21739130434782608
2016,2016_13_DEN_JAX,DEN,3.5,54,0.3888888888888889,0.6111111111111112,0
2016,2016_13_DEN_JAX,JAX,-3.5,81,0,0.5679012345679012,0.43209876543209874
2016,2016_13_DET_NO,DET,-6.5,67,0.6268656716417911,0.373134328358209,0
2016,2016_13_DET_NO,NO,6.5,56,0,0.2857142857142857,0.7142857142857143
2016,2016_13_HOU_GB,GB,7,57,0.3684210526315789,0.631578947368421,0
2016,2016_13_HOU_GB,HOU,-7,64,0,0.640625,0.359375
2016,2016_13_IND_NYJ,IND,-1,67,0.8656716417910447,0.13432835820895522,0
2016,2016_13_IND_NYJ,NYJ,1,51,0,0.1176470588235294,0.8823529411764706
2016,2016_13_KC_ATL,ATL,5,66,0.06060606060606061,0.6515151515151515,0.2878787878787879
2016,2016_13_KC_ATL,KC,-5,45,0.26666666666666666,0.7111111111111111,0.02222222222222222
2016,2016_13_LA_NE,LA,-13,48,0,0.22916666666666663,0.7708333333333334
2016,2016_13_LA_NE,NE,13,73,0.8082191780821918,0.1917808219178082,0
2016,2016_13_MIA_BAL,BAL,3.5,66,0.8333333333333334,0.16666666666666666,0
2016,2016_13_MIA_BAL,MIA,-3.5,58,0,0.1206896551724138,0.8793103448275862
2016,2016_13_NYG_PIT,NYG,-7,54,0,0.3333333333333333,0.6666666666666666
2016,2016_13_NYG_PIT,PIT,7,68,0.6764705882352942,0.3235294117647059,0
2016,2016_13_PHI_CIN,CIN,1,63,0.8095238095238095,0.1904761904761905,0
2016,2016_13_PHI_CIN,PHI,-1,79,0,0.13924050632911392,0.8607594936708861
2016,2016_13_SF_CHI,CHI,0,57,0.45614035087719296,0.543859649122807,0
2016,2016_13_SF_CHI,SF,-0,54,0,0.6111111111111112,0.3888888888888889
2016,2016_13_TB_SD,LAC,-3.5,53,0.1320754716981132,0.6792452830188679,0.18867924528301888
2016,2016_13_TB_SD,TB,-3.5,58,0.05172413793103448,0.9310344827586208,0.01724137931034482
2016,2016_13_WAS_ARI,ARI,2.5,70,0.08571428571428572,0.9142857142857144,0
2016,2016_13_WAS_ARI,WAS,-2.5,56,0,0.8928571428571429,0.10714285714285714
2016,2016_14_ARI_MIA,ARI,2,62,0,0.3225806451612903,0.6774193548387096
2016,2016_14_ARI_MIA,MIA,-2,57,0.49122807017543857,0.5087719298245614,0
2016,2016_14_ATL_LA,ATL,4.5,57,0.7719298245614035,0.22807017543859648,0
2016,2016_14_ATL_LA,LA,-4.5,67,0,0.208955223880597,0.7910447761194029
2016,2016_14_BAL_NE,BAL,-6,68,0,0.27941176470588236,0.7205882352941176
2016,2016_14_BAL_NE,NE,6,64,0.625,0.375,0
2016,2016_14_CHI_DET,CHI,-7.5,50,0,0.8,0.2
2016,2016_14_CHI_DET,DET,7.5,65,0.26153846153846155,0.7384615384615385,0
2016,2016_14_CIN_CLE,CIN,4,70,0.8142857142857143,0.18571428571428572,0
2016,2016_14_CIN_CLE,CLE,-4,53,0,0.05660377358490566,0.9433962264150944
2016,2016_14_DAL_NYG,DAL,3.5,65,0.2,0.7230769230769231,0.07692307692307693
2016,2016_14_DAL_NYG,NYG,-3.5,62,0.2258064516129032,0.7741935483870968,0
2016,2016_14_DEN_TEN,DEN,-2,64,0,0.203125,0.796875
2016,2016_14_DEN_TEN,TEN,2,62,0.8225806451612904,0.1774193548387097,0
2016,2016_14_HOU_IND,HOU,-6.5,64,0.359375,0.640625,0
2016,2016_14_HOU_IND,IND,6.5,60,0,0.6333333333333333,0.36666666666666664
2016,2016_14_MIN_JAX,JAX,-3,65,0,0.8769230769230769,0.12307692307692308
2016,2016_14_MIN_JAX,MIN,3,61,0.18032786885245905,0.819672131147541,0
2016,2016_14_NO_TB,NO,-2,58,0,0.6896551724137931,0.3103448275862069
2016,2016_14_NO_TB,TB,2,61,0.47540983606557374,0.5245901639344263,0
2016,2016_14_NYJ_SF,NYJ,-3,75,0,0.2,0.8
2016,2016_14_NYJ_SF,SF,3,49,0.8571428571428571,0.14285714285714285,0
2016,2016_14_OAK_KC,KC,3.5,51,0.5882352941176471,0.4117647058823529,0
2016,2016_14_OAK_KC,LV,-3.5,73,0,0.3013698630136986,0.6986301369863014
2016,2016_14_PIT_BUF,BUF,-1,48,0,0.5,0.5
2016,2016_14_PIT_BUF,PIT,1,70,0.4714285714285714,0.5285714285714286,0
2016,2016_14_SD_CAR,CAR,1,67,0.8656716417910447,0.13432835820895522,0
2016,2016_14_SD_CAR,LAC,-1,64,0,0.171875,0.828125
2016,2016_14_SEA_GB,GB,-3,53,0.6792452830188679,0.32075471698113206,0
2016,2016_14_SEA_GB,SEA,3,68,0,0.25,0.75
2016,2016_14_WAS_PHI,PHI,-1.5,76,0.03947368421052631,0.9078947368421052,0.05263157894736842
2016,2016_14_WAS_PHI,WAS,1.5,44,0.04545454545454545,0.9545454545454546,0
2016,2016_15_CAR_WAS,CAR,-7,71,0.6197183098591549,0.38028169014084506,0
2016,2016_15_CAR_WAS,WAS,7,60,0,0.43333333333333335,0.5666666666666667
2016,2016_15_CLE_BUF,BUF,10.5,66,0.7878787878787878,0.21212121212121213,0
2016,2016_15_CLE_BUF,CLE,-10.5,54,0,0.25925925925925924,0.7407407407407407
2016,2016_15_DET_NYG,DET,-4,59,0,0.7796610169491526,0.22033898305084745
2016,2016_15_DET_NYG,NYG,4,62,0.4516129032258064,0.5483870967741935,0
2016,2016_15_GB_CHI,CHI,-4.5,63,0,0.6666666666666666,0.3333333333333333
2016,2016_15_GB_CHI,GB,4.5,57,0.14035087719298245,0.8596491228070176,0
2016,2016_15_IND_MIN,IND,-5,68,0.5882352941176471,0.4117647058823529,0
2016,2016_15_IND_MIN,MIN,5,56,0,0.17857142857142858,0.8214285714285714
2016,2016_15_JAX_HOU,HOU,3.5,76,0.03947368421052631,0.42105263157894735,0.5394736842105263
2016,2016_15_JAX_HOU,JAX,-3.5,50,0.5,0.5,0
2016,2016_15_LA_SEA,LA,-15,56,0,0.25,0.75
2016,2016_15_LA_SEA,SEA,15,55,0.6545454545454545,0.34545454545454546,0
2016,2016_15_MIA_NYJ,MIA,2.5,46,0.391304347826087,0.6086956521739131,0
2016,2016_15_MIA_NYJ,NYJ,-2.5,72,0.09722222222222222,0.4861111111111111,0.4166666666666667
2016,2016_15_NE_DEN,DEN,-3,61,0,0.6557377049180327,0.3442622950819672
2016,2016_15_NE_DEN,NE,3,72,0.4583333333333333,0.5416666666666666,0
2016,2016_15_NO_ARI,ARI,3,56,0,0.6785714285714286,0.32142857142857145
2016,2016_15_NO_ARI,NO,-3,81,0.13580246913580246,0.8641975308641975,0
2016,2016_15_OAK_SD,LAC,2.5,55,0.03636363636363636,0.9272727272727272,0.03636363636363636
2016,2016_15_OAK_SD,LV,2.5,58,0,1,0
2016,2016_15_PHI_BAL,BAL,5,55,0.4727272727272727,0.5272727272727272,0
2016,2016_15_PHI_BAL,PHI,-5,80,0,0.575,0.425
2016,2016_15_PIT_CIN,CIN,-3,56,0.42857142857142855,0.5714285714285714,0
2016,2016_15_PIT_CIN,PIT,3,62,0.1129032258064516,0.3709677419354839,0.5161290322580645
2016,2016_15_SF_ATL,ATL,13.5,65,0.9076923076923076,0.09230769230769233,0
2016,2016_15_SF_ATL,SF,-13.5,55,0,0.09090909090909093,0.9090909090909092
2016,2016_15_TB_DAL,DAL,7,70,0.4,0.6,0
2016,2016_15_TB_DAL,TB,-7,59,0,0.5084745762711864,0.4915254237288136
2016,2016_15_TEN_KC,KC,6,57,0.9473684210526316,0.05263157894736842,0
2016,2016_15_TEN_KC,TEN,-6,61,0,0.29508196721311475,0.7049180327868853
2016,2016_16_ARI_SEA,ARI,-9,56,0.32142857142857145,0.6785714285714286,0
2016,2016_16_ARI_SEA,SEA,9,78,0,0.5384615384615384,0.4615384615384616
2016,2016_16_ATL_CAR,ATL,3,61,0.7213114754098361,0.2786885245901639,0
2016,2016_16_ATL_CAR,CAR,-3,67,0,0.14925373134328357,0.8507462686567164
2016,2016_16_BAL_PIT,BAL,-5.5,72,0.06944444444444445,0.8888888888888888,0.04166666666666666
2016,2016_16_BAL_PIT,PIT,5.5,52,0.09615384615384616,0.8076923076923077,0.09615384615384616
2016,2016_16_CIN_HOU,CIN,-3,63,0,1,0
2016,2016_16_CIN_HOU,HOU,3,57,0.12280701754385964,0.8771929824561403,0
2016,2016_16_DEN_KC,DEN,-3.5,57,0,0.15789473684210523,0.8421052631578947
2016,2016_16_DEN_KC,KC,3.5,73,0.9041095890410958,0.0958904109589041,0
2016,2016_16_DET_DAL,DAL,6.5,52,0.4423076923076923,0.5576923076923077,0
2016,2016_16_DET_DAL,DET,-6.5,70,0,0.5714285714285714,0.42857142857142855
2016,2016_16_IND_OAK,IND,-3.5,52,0,0.5576923076923077,0.4423076923076923
2016,2016_16_IND_OAK,LV,-3.5,69,0.5652173913043478,0.43478260869565216,0
2016,2016_16_MIA_BUF,BUF,4.5,72,0,0.5416666666666666,0.4583333333333333
2016,2016_16_MIA_BUF,MIA,-4.5,56,0.6071428571428571,0.3928571428571429,0
2016,2016_16_MIN_GB,GB,6,58,0.7413793103448276,0.25862068965517243,0
2016,2016_16_MIN_GB,MIN,-6,74,0,0.21621621621621623,0.7837837837837838
2016,2016_16_NYG_PHI,NYG,-2,88,0,0.18181818181818185,0.8181818181818182
2016,2016_16_NYG_PHI,PHI,2,53,0.8301886792452831,0.16981132075471697,0
2016,2016_16_NYJ_NE,NE,17,67,0.8656716417910447,0.13432835820895522,0
2016,2016_16_NYJ_NE,NYJ,-17,55,0,0.10909090909090909,0.8909090909090909
2016,2016_16_SD_CLE,CLE,-4.5,66,0.42424242424242425,0.5757575757575758,0
2016,2016_16_SD_CLE,LAC,4.5,64,0,0.75,0.25
2016,2016_16_SF_LA,LA,6,56,0.6785714285714286,0.32142857142857145,0
2016,2016_16_SF_LA,SF,-6,68,0.01470588235294117,0.25,0.7352941176470589
2016,2016_16_TB_NO,NO,3,64,0.390625,0.609375,0
2016,2016_16_TB_NO,TB,-3,58,0,0.3793103448275862,0.6206896551724138
2016,2016_16_TEN_JAX,JAX,-4,68,0.8088235294117647,0.19117647058823528,0
2016,2016_16_TEN_JAX,TEN,4,64,0,0.078125,0.921875
2016,2016_16_WAS_CHI,CHI,-3,67,0,0.22388059701492535,0.7761194029850746
2016,2016_16_WAS_CHI,WAS,3,63,0.6984126984126984,0.30158730158730157,0
2016,2016_17_ARI_LA,ARI,7,67,0.47761194029850745,0.5223880597014925,0
2016,2016_17_ARI_LA,LA,-7,57,0,0.3157894736842105,0.6842105263157895
2016,2016_17_BAL_CIN,BAL,2.5,70,0,0.14285714285714285,0.8571428571428571
2016,2016_17_BAL_CIN,CIN,-2.5,64,0.859375,0.140625,0
2016,2016_17_BUF_NYJ,BUF,3.5,62,0,0.3870967741935484,0.6129032258064516
2016,2016_17_BUF_NYJ,NYJ,-3.5,60,0.6666666666666666,0.3333333333333333,0
2016,2016_17_CAR_TB,CAR,-3.5,67,0,0.8805970149253731,0.11940298507462686
2016,2016_17_CAR_TB,TB,3.5,62,0.01612903225806451,0.9838709677419356,0
2016,2016_17_CHI_MIN,CHI,-6,59,0,0.13559322033898305,0.864406779661017
2016,2016_17_CHI_MIN,MIN,6,59,0.8305084745762712,0.1694915254237288,0
2016,2016_17_CLE_PIT,CLE,-3.5,61,0.26229508196721313,0.7049180327868853,0.03278688524590164
2016,2016_17_CLE_PIT,PIT,3.5,60,0,0.7166666666666667,0.2833333333333333
2016,2016_17_DAL_PHI,DAL,-6.5,52,0.01923076923076923,0.8269230769230769,0.15384615384615383
2016,2016_17_DAL_PHI,PHI,6.5,75,0.29333333333333333,0.7066666666666667,0
2016,2016_17_GB_DET,DET,-3.5,64,0,0.78125,0.21875
2016,2016_17_GB_DET,GB,3.5,68,0.25,0.75,0
2016,2016_17_HOU_TEN,HOU,-3,72,0,0.4444444444444444,0.5555555555555556
2016,2016_17_HOU_TEN,TEN,3,58,0.8620689655172413,0.13793103448275862,0
2016,2016_17_JAX_IND,IND,5.5,64,0,0.703125,0.296875
2016,2016_17_JAX_IND,JAX,-5.5,71,0.4788732394366197,0.5070422535211268,0.01408450704225352
2016,2016_17_KC_SD,KC,5.5,60,0.4666666666666667,0.5333333333333333,0
2016,2016_17_KC_SD,LAC,5.5,64,0,0.546875,0.453125
2016,2016_17_NE_MIA,MIA,-7.5,57,0,0.05263157894736842,0.9473684210526316
2016,2016_17_NE_MIA,NE,7.5,63,0.6984126984126984,0.30158730158730157,0
2016,2016_17_NO_ATL,ATL,7.5,58,0.913793103448276,0.08620689655172414,0
2016,2016_17_NO_ATL,NO,-7.5,74,0,0.14864864864864866,0.8513513513513513
2016,2016_17_NYG_WAS,NYG,-10,68,0.4705882352941176,0.5294117647058824,0
2016,2016_17_NYG_WAS,WAS,10,54,0,0.5740740740740741,0.42592592592592593
2016,2016_17_OAK_DEN,DEN,1,65,0.7692307692307693,0.2307692307692308,0
2016,2016_17_OAK_DEN,LV,-1,50,0,0.26,0.74
2016,2016_17_SEA_SF,SEA,11.5,63,0.3968253968253968,0.492063492063492,0.1111111111111111
2016,2016_17_SEA_SF,SF,-11.5,57,0.14035087719298245,0.631578947368421,0.22807017543859648
2016,2016_18_DET_SEA,DET,-8,50,0,0.42,0.58
2016,2016_18_DET_SEA,SEA,8,68,0.6029411764705882,0.39705882352941174,0
2016,2016_18_MIA_PIT,MIA,-11,62,0,0.06451612903225806,0.935483870967742
2016,2016_18_MIA_PIT,PIT,11,52,0.8269230769230769,0.17307692307692307,0
2016,2016_18_NYG_GB,GB,5,69,0.4782608695652174,0.5217391304347826,0
2016,2016_18_NYG_GB,NYG,-5,63,0,0.5396825396825397,0.4603174603174603
2016,2016_18_OAK_HOU,HOU,4,67,0.5522388059701493,0.4477611940298507,0
2016,2016_18_OAK_HOU,LV,-4,69,0,0.3188405797101449,0.6811594202898551
2016,2016_19_GB_DAL,DAL,5.5,63,0,0.31746031746031744,0.6825396825396826
2016,2016_19_GB_DAL,GB,-5.5,63,0.5714285714285714,0.42857142857142855,0
2016,2016_19_HOU_NE,HOU,-16,66,0,0.42424242424242425,0.5757575757575758
2016,2016_19_HOU_NE,NE,16,64,0.625,0.375,0
2016,2016_19_PIT_KC,KC,2.5,49,0,0.6122448979591837,0.3877551020408163
2016,2016_19_PIT_KC,PIT,-2.5,63,0.2698412698412698,0.7301587301587301,0
2016,2016_19_SEA_ATL,ATL,6.5,66,0.6060606060606061,0.3939393939393939,0
2016,2016_19_SEA_ATL,SEA,-6.5,54,0,0.4444444444444444,0.5555555555555556
2016,2016_20_GB_ATL,ATL,6.5,68,0.8088235294117647,0.19117647058823528,0
2016,2016_20_GB_ATL,GB,-6.5,64,0,0.0625,0.9375
2016,2016_20_PIT_NE,NE,5.5,67,0.582089552238806,0.417910447761194,0
2016,2016_20_PIT_NE,PIT,-5.5,67,0,0.26865671641791045,0.7313432835820896
2016,2016_21_NE_ATL,ATL,-3,45,0.6222222222222222,0.37777777777777777,0
2016,2016_21_NE_ATL,NE,3,85,0,0.21176470588235297,0.788235294117647
2017,2017_01_ARI_DET,ARI,2.5,67,0.11940298507462686,0.7014925373134329,0.1791044776119403
2017,2017_01_ARI_DET,DET,-2.5,68,0.10294117647058824,0.8382352941176471,0.0588235294117647
2017,2017_01_ATL_CHI,ATL,6.5,53,0.09433962264150944,0.9056603773584906,0
2017,2017_01_ATL_CHI,CHI,-6.5,63,0,0.7142857142857143,0.2857142857142857
2017,2017_01_BAL_CIN,BAL,-2.5,60,0.5833333333333334,0.4166666666666667,0
2017,2017_01_BAL_CIN,CIN,2.5,58,0,0.4482758620689655,0.5517241379310345
2017,2017_01_CAR_SF,CAR,4.5,59,0.6101694915254238,0.3898305084745763,0
2017,2017_01_CAR_SF,SF,-4.5,54,0,0.5,0.5
2017,2017_01_IND_LA,IND,-3.5,48,0,0.3333333333333333,0.6666666666666666
2017,2017_01_IND_LA,LA,3.5,61,0.819672131147541,0.18032786885245905,0
2017,2017_01_JAX_HOU,HOU,5.5,69,0,0.3188405797101449,0.6811594202898551
2017,2017_01_JAX_HOU,JAX,-5.5,58,0.5172413793103449,0.4827586206896552,0
2017,2017_01_KC_NE,KC,-8,62,0.12903225806451613,0.5967741935483871,0.27419354838709675
2017,2017_01_KC_NE,NE,8,73,0.2054794520547945,0.7123287671232876,0.0821917808219178
2017,2017_01_LAC_DEN,DEN,3,67,0.5223880597014925,0.47761194029850745,0
2017,2017_01_LAC_DEN,LAC,-3,56,0,0.6607142857142857,0.3392857142857143
2017,2017_01_NO_MIN,MIN,3,61,0.6065573770491803,0.39344262295081966,0
2017,2017_01_NO_MIN,NO,-3,59,0,0.5084745762711864,0.4915254237288136
2017,2017_01_NYG_DAL,DAL,6,70,0.5,0.5,0
2017,2017_01_NYG_DAL,NYG,-6,52,0,0.28846153846153844,0.7115384615384616
2017,2017_01_NYJ_BUF,BUF,7,69,0.2608695652173913,0.7391304347826086,0
2017,2017_01_NYJ_BUF,NYJ,-7,54,0,0.6111111111111112,0.3888888888888889
2017,2017_01_OAK_TEN,LV,-2.5,62,0.25806451612903225,0.7419354838709677,0
2017,2017_01_OAK_TEN,TEN,2.5,63,0,0.7301587301587301,0.2698412698412698
2017,2017_01_PHI_WAS,PHI,2,64,0.296875,0.703125,0
2017,2017_01_PHI_WAS,WAS,-2,61,0,0.7868852459016393,0.21311475409836064
2017,2017_01_PIT_CLE,CLE,-10,62,0,0.6774193548387096,0.3225806451612903
2017,2017_01_PIT_CLE,PIT,10,51,0.37254901960784315,0.6274509803921569,0
2017,2017_01_SEA_GB,GB,2.5,71,0.28169014084507044,0.7183098591549296,0
2017,2017_01_SEA_GB,SEA,-2.5,48,0,0.7916666666666666,0.20833333333333337
2017,2017_02_ARI_IND,ARI,7,61,0,0.3442622950819672,0.6557377049180327
2017,2017_02_ARI_IND,IND,-7,69,0.6956521739130435,0.30434782608695654,0
2017,2017_02_BUF_CAR,BUF,-6.5,51,0,0.6470588235294118,0.35294117647058826
2017,2017_02_BUF_CAR,CAR,6.5,65,0.4,0.6,0
2017,2017_02_CHI_TB,CHI,-7,62,0,0.1774193548387097,0.8225806451612904
2017,2017_02_CHI_TB,TB,7,65,0.7538461538461538,0.24615384615384617,0
2017,2017_02_CLE_BAL,BAL,7.5,67,0.8059701492537313,0.19402985074626863,0
2017,2017_02_CLE_BAL,CLE,-7.5,66,0,0.2272727272727273,0.7727272727272727
2017,2017_02_DAL_DEN,DAL,2.5,66,0,0.15151515151515152,0.8484848484848485
2017,2017_02_DAL_DEN,DEN,-2.5,72,0.6944444444444444,0.3055555555555556,0
2017,2017_02_DET_NYG,DET,-3,56,0.4107142857142857,0.5892857142857143,0
2017,2017_02_DET_NYG,NYG,3,55,0,0.41818181818181815,0.5818181818181818
2017,2017_02_GB_ATL,ATL,3.5,58,0.603448275862069,0.39655172413793105,0
2017,2017_02_GB_ATL,GB,-3.5,67,0,0.29850746268656714,0.7014925373134329
2017,2017_02_HOU_CIN,CIN,5.5,62,0,0.967741935483871,0.03225806451612903
2017,2017_02_HOU_CIN,HOU,-5.5,62,0.08064516129032258,0.9193548387096774,0
2017,2017_02_MIA_LAC,LAC,3.5,54,0.2777777777777778,0.7222222222222222,0
2017,2017_02_MIA_LAC,MIA,-3.5,67,0,0.9104477611940298,0.08955223880597014
2017,2017_02_MIN_PIT,MIN,-8.5,60,0,0.15,0.85
2017,2017_02_MIN_PIT,PIT,8.5,67,0.8208955223880597,0.1791044776119403,0
2017,2017_02_NE_NO,NE,5.5,72,0.6527777777777778,0.3472222222222222,0
2017,2017_02_NE_NO,NO,-5.5,62,0,0.24193548387096775,0.7580645161290323
2017,2017_02_NYJ_OAK,LV,-14,55,0.6,0.4,0
2017,2017_02_NYJ_OAK,NYJ,-14,52,0,0.3269230769230769,0.6730769230769231
2017,2017_02_PHI_KC,KC,4,51,0.1176470588235294,0.8823529411764706,0
2017,2017_02_PHI_KC,PHI,-4,69,0,0.7536231884057971,0.2463768115942029
2017,2017_02_SF_SEA,SEA,13.5,75,0.08,0.92,0
2017,2017_02_SF_SEA,SF,-13.5,48,0,1,0
2017,2017_02_TEN_JAX,JAX,-1,61,0,0.6065573770491803,0.39344262295081966
2017,2017_02_TEN_JAX,TEN,1,62,0.3548387096774194,0.6451612903225806,0
2017,2017_02_WAS_LA,LA,3,48,0,0.75,0.25
2017,2017_02_WAS_LA,WAS,-3,68,0.29411764705882354,0.7058823529411765,0
2017,2017_03_ATL_DET,ATL,3,64,0.296875,0.703125,0
2017,2017_03_ATL_DET,DET,-3,66,0,0.6060606060606061,0.3939393939393939
2017,2017_03_BAL_JAX,BAL,3,54,0,0.1111111111111111,0.8888888888888888
2017,2017_03_BAL_JAX,JAX,-3,65,0.8153846153846154,0.18461538461538465,0
2017,2017_03_CIN_GB,CIN,-7,56,0.375,0.625,0
2017,2017_03_CIN_GB,GB,7,61,0,0.5081967213114754,0.4918032786885246
2017,2017_03_CLE_IND,CLE,-1,69,0,0.2608695652173913,0.7391304347826086
2017,2017_03_CLE_IND,IND,1,62,0.6451612903225806,0.3548387096774194,0
2017,2017_03_DAL_ARI,ARI,-3,75,0.22666666666666663,0.5066666666666667,0.26666666666666666
2017,2017_03_DAL_ARI,DAL,3,44,0.18181818181818185,0.8181818181818182,0
2017,2017_03_DEN_BUF,BUF,-3.5,60,0.3333333333333333,0.6666666666666666,0
2017,2017_03_DEN_BUF,DEN,3.5,66,0,0.803030303030303,0.19696969696969696
2017,2017_03_HOU_NE,HOU,-13.5,67,0.07462686567164178,0.8059701492537313,0.11940298507462686
2017,2017_03_HOU_NE,NE,13.5,60,0,0.9166666666666666,0.08333333333333333
2017,2017_03_KC_LAC,KC,3,51,0.7254901960784313,0.27450980392156865,0
2017,2017_03_KC_LAC,LAC,-3,68,0,0.4852941176470588,0.5147058823529411
2017,2017_03_LA_SF,LA,3,59,0.6610169491525424,0.3389830508474576,0
2017,2017_03_LA_SF,SF,-3,74,0,0.5,0.5
2017,2017_03_MIA_NYJ,MIA,5.5,63,0,0.30158730158730157,0.6984126984126984
2017,2017_03_MIA_NYJ,NYJ,-5.5,58,0.4827586206896552,0.5172413793103449,0
2017,2017_03_NO_CAR,CAR,5.5,59,0,0.4406779661016949,0.559322033898305
2017,2017_03_NO_CAR,NO,-5.5,57,0.631578947368421,0.3684210526315789,0
2017,2017_03_NYG_PHI,NYG,-5,64,0,0.703125,0.296875
2017,2017_03_NYG_PHI,PHI,5,72,0.3472222222222222,0.6111111111111112,0.04166666666666666
2017,2017_03_OAK_WAS,LV,3.5,47,0,0.10638297872340426,0.8936170212765957
2017,2017_03_OAK_WAS,WAS,-3.5,65,0.8769230769230769,0.12307692307692308,0
2017,2017_03_PIT_CHI,CHI,-7,58,0.3448275862068966,0.6551724137931034,0
2017,2017_03_PIT_CHI,PIT,7,59,0,0.6610169491525424,0.3389830508474576
2017,2017_03_SEA_TEN,SEA,-2,72,0,0.5277777777777778,0.4722222222222222
2017,2017_03_SEA_TEN,TEN,2,65,0.2923076923076923,0.7076923076923077,0
2017,2017_03_TB_MIN,MIN,0,67,0.6268656716417911,0.373134328358209,0
2017,2017_03_TB_MIN,TB,-0,51,0,0.21568627450980393,0.7843137254901961
