season,week,player_name,position,team,opponent,market,proj,line_eval,p_over_line,line,over_odds,under_odds,sportsbook,model_p_over,market_p_over,edge,lean
2026,1,Breece Hall,RB,NYJ,TEN,anytime_td,0.3931590479234841,0.5,0.3931590479234841,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Bam Knight,RB,ARI,LAC,receptions,1.77940699412244,1.5,0.466749892215298,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Bam Knight,RB,ARI,LAC,anytime_td,0.20909909352825795,0.5,0.20909909352825795,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jeremy Ruckert,TE,NYJ,TEN,receptions,1.5010245146445618,1.5,0.41108742626255934,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jeremy Ruckert,TE,NYJ,TEN,anytime_td,0.0992175839788888,0.5,0.0992175839788888,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Garrett Wilson,WR,NYJ,TEN,receptions,5.2679843218547555,5.5,0.42044607800807243,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Garrett Wilson,WR,NYJ,TEN,anytime_td,0.3009842850172495,0.5,0.3009842850172495,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Trey McBride,TE,ARI,LAC,receptions,7.291972035482336,7.5,0.4314775705895536,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Trey McBride,TE,ARI,LAC,anytime_td,0.27755683835766587,0.5,0.27755683835766587,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Calvin Austin III,WR,PIT,ATL,receptions,2.176154934796182,2.5,0.3488349195227628,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Calvin Austin III,WR,PIT,ATL,anytime_td,0.159333714620431,0.5,0.159333714620431,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Connor Heyward,TE,PIT,ATL,receptions,0.5510606092088944,0.5,0.3180570965711268,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Connor Heyward,TE,PIT,ATL,anytime_td,0.1345647660880014,0.5,0.1345647660880014,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,George Pickens,WR,DAL,NYG,receptions,5.409417969481942,5.5,0.4322510969824839,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,George Pickens,WR,DAL,NYG,anytime_td,0.34411849942035067,0.5,0.34411849942035067,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Kenneth Walker III,RB,SEA,NE,receptions,1.966875326844769,1.5,0.5156748486875609,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Kenneth Walker III,RB,SEA,NE,anytime_td,0.3952986706835371,0.5,0.3952986706835371,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Cade Otton,TE,TB,CIN,receptions,4.323896387481254,4.5,0.39511834738396717,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Cade Otton,TE,TB,CIN,anytime_td,0.24953119067671903,0.5,0.24953119067671903,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Rachaad White,RB,TB,CIN,receptions,2.116778344973265,2.5,0.34054185269832343,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Rachaad White,RB,TB,CIN,anytime_td,0.25144251209806845,0.5,0.25144251209806845,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jahan Dotson,WR,PHI,WAS,receptions,1.5173584983410582,1.5,0.39930116401325305,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jahan Dotson,WR,PHI,WAS,anytime_td,0.134448185080269,0.5,0.134448185080269,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Brian Robinson,RB,SF,LA,receptions,0.5600442592860894,0.5,0.34171988673963394,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Brian Robinson,RB,SF,LA,anytime_td,0.16028657170862182,0.5,0.16028657170862182,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jaylen Warren,RB,PIT,ATL,receptions,2.1437443697646734,2.5,0.3389968288873389,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jaylen Warren,RB,PIT,ATL,anytime_td,0.40017862082194344,0.5,0.40017862082194344,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Malik Davis,RB,DAL,NYG,receptions,0.6167638880192575,0.5,0.3451002561481623,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Malik Davis,RB,DAL,NYG,anytime_td,0.21374962835353295,0.5,0.21374962835353295,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tanner Conner,TE,MIA,LV,receptions,1.118286146656992,1.5,0.2999623073629933,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tanner Conner,TE,MIA,LV,anytime_td,0.09214671751432157,0.5,0.09214671751432157,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jordan Mason,RB,MIN,GB,receptions,0.5464414823478322,0.5,0.3241870046094779,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jordan Mason,RB,MIN,GB,anytime_td,0.2660462178948184,0.5,0.2660462178948184,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,KaVontae Turpin,WR,DAL,NYG,receptions,1.595865572218366,1.5,0.4337642291017855,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,KaVontae Turpin,WR,DAL,NYG,anytime_td,0.15837155457671792,0.5,0.15837155457671792,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Bijan Robinson,RB,ATL,PIT,receptions,4.242725670051388,4.5,0.3925093950805908,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Bijan Robinson,RB,ATL,PIT,anytime_td,0.4690229899490006,0.5,0.4690229899490006,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Zay Flowers,WR,BAL,IND,receptions,5.434637790466265,5.5,0.43783011598894017,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Zay Flowers,WR,BAL,IND,anytime_td,0.38669115713648106,0.5,0.38669115713648106,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Dalton Kincaid,TE,BUF,HOU,receptions,2.808030710233143,2.5,0.48506243768273505,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Dalton Kincaid,TE,BUF,HOU,anytime_td,0.17866584679434505,0.5,0.17866584679434505,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Bryce Young,QB,CAR,CHI,pass_yards,184.83231198065482,185.5,0.4758271941910876,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Bryce Young,QB,CAR,CHI,pass_tds,1.3859531593190486,1.5,0.39435961565327704,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Bryce Young,QB,CAR,CHI,anytime_td,0.20223539074616292,0.5,0.20223539074616292,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Roschon Johnson,RB,CHI,CAR,receptions,0.81555935816174,0.5,0.40092828274620695,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Roschon Johnson,RB,CHI,CAR,anytime_td,0.13157729868327783,0.5,0.13157729868327783,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Chase Brown,RB,CIN,TB,receptions,4.389003082148952,4.5,0.4226386456872866,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Chase Brown,RB,CIN,TB,anytime_td,0.5428892728932027,0.5,0.5428892728932027,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Andrei Iosivas,WR,CIN,TB,receptions,2.5696280740899793,2.5,0.4252793363032804,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Andrei Iosivas,WR,CIN,TB,anytime_td,0.18731632184954372,0.5,0.18731632184954372,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Luke Schoonmaker,TE,DAL,NYG,receptions,1.2147651727851891,1.5,0.326673825431159,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Luke Schoonmaker,TE,DAL,NYG,anytime_td,0.1050207270971637,0.5,0.1050207270971637,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Marvin Mims Jr.,WR,DEN,KC,receptions,2.26363108456088,2.5,0.3680667148412916,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Marvin Mims Jr.,WR,DEN,KC,anytime_td,0.11661372007167858,0.5,0.11661372007167858,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Sam LaPorta,TE,DET,NO,receptions,4.5655445123812815,4.5,0.450052503786533,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Sam LaPorta,TE,DET,NO,anytime_td,0.2868940372158021,0.5,0.2868940372158021,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jahmyr Gibbs,RB,DET,NO,receptions,4.040596059429323,4.5,0.36773455860563786,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jahmyr Gibbs,RB,DET,NO,anytime_td,0.5882499516830413,0.5,0.5882499516830413,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Dontayvion Wicks,WR,GB,MIN,receptions,2.154686994113201,2.5,0.3436568729398676,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Dontayvion Wicks,WR,GB,MIN,anytime_td,0.1388948369696118,0.5,0.1388948369696118,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tucker Kraft,TE,GB,MIN,receptions,3.2768168130138684,3.5,0.3876516507667474,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tucker Kraft,TE,GB,MIN,anytime_td,0.24381233808150338,0.5,0.24381233808150338,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Luke Musgrave,TE,GB,MIN,receptions,1.79849994549608,1.5,0.4787557366678405,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Luke Musgrave,TE,GB,MIN,anytime_td,0.11400516239551517,0.5,0.11400516239551517,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyjae Spears,RB,TEN,NYJ,receptions,2.971276956892786,2.5,0.5134477606197914,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyjae Spears,RB,TEN,NYJ,anytime_td,0.2509442067145292,0.5,0.2509442067145292,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,C.J. Stroud,QB,HOU,BUF,pass_yards,211.22887305467992,210.5,0.486482010368561,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,C.J. Stroud,QB,HOU,BUF,pass_tds,1.4221421498409235,1.5,0.4151607382489315,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,C.J. Stroud,QB,HOU,BUF,anytime_td,0.1368971922602632,0.5,0.1368971922602632,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Xavier Hutchinson,WR,HOU,BUF,receptions,2.199371008885514,2.5,0.3468145001221291,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Xavier Hutchinson,WR,HOU,BUF,anytime_td,0.13217697466973788,0.5,0.13217697466973788,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Josh Downs,WR,IND,BAL,receptions,4.045101720409831,4.5,0.37331583202407664,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Josh Downs,WR,IND,BAL,anytime_td,0.2622097116627854,0.5,0.2622097116627854,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tank Bigsby,RB,PHI,WAS,receptions,0.4000632755433021,0.5,0.27598457188421244,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tank Bigsby,RB,PHI,WAS,anytime_td,0.2731612116091011,0.5,0.2731612116091011,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Parker Washington,WR,JAX,CLE,receptions,3.741871798319353,3.5,0.4663942947875103,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Parker Washington,WR,JAX,CLE,anytime_td,0.29674762481770867,0.5,0.29674762481770867,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Rashee Rice,WR,KC,DEN,receptions,6.038310013550826,6.5,0.3959388590982192,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Rashee Rice,WR,KC,DEN,anytime_td,0.367262588227686,0.5,0.367262588227686,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Xavier Smith,WR,LA,SF,receptions,1.9073392959060136,1.5,0.48997175733876785,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Xavier Smith,WR,LA,SF,anytime_td,0.09845915320991994,0.5,0.09845915320991994,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Davis Allen,TE,LA,SF,receptions,1.698242681112632,1.5,0.4577016537192255,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Davis Allen,TE,LA,SF,anytime_td,0.13163213130483575,0.5,0.13163213130483575,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Puka Nacua,WR,LA,SF,receptions,8.17142259418409,8.5,0.4267612651716843,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Puka Nacua,WR,LA,SF,anytime_td,0.45484025578687537,0.5,0.45484025578687537,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Michael Mayer,TE,LV,MIA,receptions,2.947125842120704,2.5,0.4633048086086181,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Michael Mayer,TE,LV,MIA,anytime_td,0.1825485427118575,0.5,0.1825485427118575,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tre Tucker,WR,LV,MIA,receptions,3.2786063792558267,3.5,0.3941314273753605,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tre Tucker,WR,LV,MIA,anytime_td,0.27453123329720097,0.5,0.27453123329720097,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,De'Von Achane,RB,MIA,LV,receptions,3.3628057138148932,3.5,0.4040085516624575,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,De'Von Achane,RB,MIA,LV,anytime_td,0.45802773394391827,0.5,0.45802773394391827,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Elijah Higgins,TE,ARI,LAC,receptions,2.051645828147738,2.5,0.31115746019107077,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Elijah Higgins,TE,ARI,LAC,anytime_td,0.08289961008663704,0.5,0.08289961008663704,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jordan Addison,WR,MIN,GB,receptions,2.7357624847641655,2.5,0.44675650721815047,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jordan Addison,WR,MIN,GB,anytime_td,0.236503198559453,0.5,0.236503198559453,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Kayshon Boutte,WR,NE,SEA,receptions,2.2754149861406567,2.5,0.3693021013228786,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Kayshon Boutte,WR,NE,SEA,anytime_td,0.1448649565913227,0.5,0.1448649565913227,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,DeMario Douglas,WR,NE,SEA,receptions,1.8961899018145743,1.5,0.48250480321178596,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,DeMario Douglas,WR,NE,SEA,anytime_td,0.11270174819939216,0.5,0.11270174819939216,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Kendre Miller,RB,NO,DET,receptions,0.6149257768059392,0.5,0.3777351105891527,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Kendre Miller,RB,NO,DET,anytime_td,0.18254282827767143,0.5,0.18254282827767143,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jalin Hyatt,WR,NYG,DAL,receptions,1.4124574465322948,1.5,0.3662330779240858,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jalin Hyatt,WR,NYG,DAL,anytime_td,0.09013535078228252,0.5,0.09013535078228252,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Michael Wilson,WR,ARI,LAC,receptions,4.753561318334372,4.5,0.4635272228583919,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Michael Wilson,WR,ARI,LAC,anytime_td,0.28534961657400415,0.5,0.28534961657400415,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Darnell Washington,TE,PIT,ATL,receptions,2.2230891044587606,2.5,0.3617985497260134,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Darnell Washington,TE,PIT,ATL,anytime_td,0.1310600637978061,0.5,0.1310600637978061,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Quentin Johnston,WR,LAC,ARI,receptions,3.955645648281661,3.5,0.4997058118263038,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Quentin Johnston,WR,LAC,ARI,anytime_td,0.36240349726032106,0.5,0.36240349726032106,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Zach Charbonnet,RB,SEA,NE,receptions,1.3453589325728506,1.5,0.3433482397655017,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Zach Charbonnet,RB,SEA,NE,anytime_td,0.4357984402497751,0.5,0.4357984402497751,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jaxon Smith-Njigba,WR,SEA,NE,receptions,6.629081739477151,6.5,0.4673547537375931,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jaxon Smith-Njigba,WR,SEA,NE,anytime_td,0.4070710820254342,0.5,0.4070710820254342,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Chris Rodriguez Jr.,RB,WAS,PHI,receptions,0.313998931956698,0.5,0.22865749272807276,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Chris Rodriguez Jr.,RB,WAS,PHI,anytime_td,0.2803789762114739,0.5,0.2803789762114739,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Keaton Mitchell,RB,BAL,IND,receptions,0.8074632347279392,0.5,0.44021207427330517,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Keaton Mitchell,RB,BAL,IND,anytime_td,0.204437952967908,0.5,0.204437952967908,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Malik Heath,WR,GB,MIN,receptions,0.9553439113833045,0.5,0.5525964556054239,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Malik Heath,WR,GB,MIN,anytime_td,0.05274435381526321,0.5,0.05274435381526321,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Zavier Scott,RB,MIN,GB,receptions,0.9403199375195922,0.5,0.4880114478950197,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Zavier Scott,RB,MIN,GB,anytime_td,0.11341224730903421,0.5,0.11341224730903421,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Hunter Luepke,RB,DAL,NYG,receptions,1.1103207750645425,1.5,0.29550776055001393,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Hunter Luepke,RB,DAL,NYG,anytime_td,0.058382737905665394,0.5,0.058382737905665394,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Emanuel Wilson,RB,GB,MIN,receptions,0.72209090299253,0.5,0.40478283760209205,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Emanuel Wilson,RB,GB,MIN,anytime_td,0.24908572206428925,0.5,0.24908572206428925,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Nate Adkins,TE,DEN,KC,receptions,0.9263547888985056,0.5,0.48410767452503195,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Nate Adkins,TE,DEN,KC,anytime_td,0.1069760411492574,0.5,0.1069760411492574,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Emari Demercado,RB,ARI,LAC,receptions,1.2145418850306815,1.5,0.3193278124740852,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Emari Demercado,RB,ARI,LAC,anytime_td,0.0945736957525557,0.5,0.0945736957525557,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Blake Whiteheart,TE,CLE,JAX,receptions,0.6600133472930546,0.5,0.38357927260545177,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Blake Whiteheart,TE,CLE,JAX,anytime_td,0.059031789622172925,0.5,0.059031789622172925,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Chris Brooks,RB,GB,MIN,receptions,0.7060260151504155,0.5,0.4150304630808376,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Chris Brooks,RB,GB,MIN,anytime_td,0.08897563421875776,0.5,0.08897563421875776,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Julian Hill,TE,MIA,LV,receptions,1.1957947661206376,1.5,0.3251822626278961,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Julian Hill,TE,MIA,LV,anytime_td,0.08415107752321993,0.5,0.08415107752321993,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyrell Shavers,WR,BUF,HOU,receptions,1.5253560618231572,1.5,0.40664478459221864,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyrell Shavers,WR,BUF,HOU,anytime_td,0.09251657668521296,0.5,0.09251657668521296,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Sean Tucker,RB,TB,CIN,receptions,0.5157309312281819,0.5,0.31411470908250366,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Sean Tucker,RB,TB,CIN,anytime_td,0.23297178243184824,0.5,0.23297178243184824,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Michael Penix Jr.,QB,ATL,PIT,pass_yards,199.78166733801774,200.5,0.49458540597301665,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Michael Penix Jr.,QB,ATL,PIT,pass_tds,1.1416948902433217,1.5,0.3281911915685404,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Michael Penix Jr.,QB,ATL,PIT,anytime_td,0.06644047688688304,0.5,0.06644047688688304,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Casey Washington,WR,ATL,PIT,receptions,1.2107656235449529,1.5,0.3240914169508754,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Casey Washington,WR,ATL,PIT,anytime_td,0.06279391439220128,0.5,0.06279391439220128,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Keon Coleman,WR,BUF,HOU,receptions,2.5349127742286974,2.5,0.44169798220831785,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Keon Coleman,WR,BUF,HOU,anytime_td,0.2013148626287501,0.5,0.2013148626287501,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Ray Davis,RB,BUF,HOU,receptions,0.8061401976477404,0.5,0.4729591319504039,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Ray Davis,RB,BUF,HOU,anytime_td,0.15645418773038522,0.5,0.15645418773038522,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Xavier Legette,WR,CAR,CHI,receptions,2.2232821518263486,2.5,0.35838422200756914,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Xavier Legette,WR,CAR,CHI,anytime_td,0.16977265513307382,0.5,0.16977265513307382,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Ja'Tavion Sanders,TE,CAR,CHI,receptions,1.9560661051744326,1.5,0.49279136551009783,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Ja'Tavion Sanders,TE,CAR,CHI,anytime_td,0.14219274396967252,0.5,0.14219274396967252,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Rome Odunze,WR,CHI,CAR,receptions,3.654299022896244,3.5,0.47602469045105034,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Rome Odunze,WR,CHI,CAR,anytime_td,0.3037390490959482,0.5,0.3037390490959482,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Caleb Williams,QB,CHI,CAR,pass_yards,222.3840729450086,220.5,0.506170982024961,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Caleb Williams,QB,CHI,CAR,pass_tds,1.510673543726893,1.5,0.4656652940113856,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Caleb Williams,QB,CHI,CAR,anytime_td,0.17929809628511106,0.5,0.17929809628511106,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jamari Thrash,WR,CLE,JAX,receptions,1.0677069423175571,1.5,0.2793818059008599,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jamari Thrash,WR,CLE,JAX,anytime_td,0.04181819434356149,0.5,0.04181819434356149,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Ryan Flournoy,WR,DAL,NYG,receptions,3.362650440661274,3.5,0.3775740785770793,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Ryan Flournoy,WR,DAL,NYG,anytime_td,0.2589964343333012,0.5,0.2589964343333012,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Troy Franklin,WR,DEN,KC,receptions,3.3571468813173704,3.5,0.3958505243143678,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Troy Franklin,WR,DEN,KC,anytime_td,0.18468360576746512,0.5,0.18468360576746512,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Bo Nix,QB,DEN,KC,pass_yards,215.7740654487232,215.5,0.49877755094780046,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Bo Nix,QB,DEN,KC,pass_tds,1.3101925491907367,1.5,0.364504462073367,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Bo Nix,QB,DEN,KC,anytime_td,0.19124743390016152,0.5,0.19124743390016152,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Brian Thomas Jr.,WR,JAX,CLE,receptions,3.2820575623640074,3.5,0.3997912862356206,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Brian Thomas Jr.,WR,JAX,CLE,anytime_td,0.26891853777972763,0.5,0.26891853777972763,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Xavier Worthy,WR,KC,DEN,receptions,2.9313011860866878,2.5,0.5240885807544181,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Xavier Worthy,WR,KC,DEN,anytime_td,0.21109913411399672,0.5,0.21109913411399672,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Blake Corum,RB,LA,SF,receptions,0.5686902644600071,0.5,0.343316298143922,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Blake Corum,RB,LA,SF,anytime_td,0.26843493444855826,0.5,0.26843493444855826,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jordan Whittington,WR,LA,SF,receptions,1.559473185603039,1.5,0.3831000006494358,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Jordan Whittington,WR,LA,SF,anytime_td,0.08143037998185165,0.5,0.08143037998185165,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Malik Washington,WR,MIA,LV,receptions,2.432048727447729,2.5,0.40716717927853296,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Malik Washington,WR,MIA,LV,anytime_td,0.19736466892349558,0.5,0.19736466892349558,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Drake Maye,QB,NE,SEA,pass_yards,242.51693037274188,245.5,0.460759814208917,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Drake Maye,QB,NE,SEA,pass_tds,1.3501201793023085,1.5,0.3736699954168457,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Drake Maye,QB,NE,SEA,anytime_td,0.20122479408916294,0.5,0.20122479408916294,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Spencer Rattler,QB,NO,DET,pass_yards,203.71767010464845,205.5,0.4487053037692162,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Spencer Rattler,QB,NO,DET,pass_tds,1.364439925258557,1.5,0.3819493630369465,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Spencer Rattler,QB,NO,DET,anytime_td,0.13755418441938982,0.5,0.13755418441938982,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Theo Johnson,TE,NYG,DAL,receptions,3.3176569479401903,3.5,0.40420059374567313,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Theo Johnson,TE,NYG,DAL,anytime_td,0.22610701483725226,0.5,0.22610701483725226,NA,NA,NA,NA,NA,NA,NA,NA
2026,1,Tyrone Tracy Jr.,RB,NYG,DAL,receptions,2.6129586043679365,2.5,0.42185810248095723,NA,NA,NA,NA,NA,NA,NA,NA
